Id,y
4798,0
4799,1
4800,1
4801,2
4802,2
4803,1
4804,1
4805,0
4806,1
4807,1
4808,2
4809,1
4810,1
4811,2
4812,1
4813,1
4814,1
4815,2
4816,0
4817,1
4818,1
4819,1
4820,2
4821,2
4822,1
4823,1
4824,2
4825,1
4826,1
4827,0
4828,1
4829,2
4830,2
4831,2
4832,2
4833,2
4834,2
4835,0
4836,1
4837,1
4838,1
4839,0
4840,1
4841,2
4842,1
4843,2
4844,1
4845,1
4846,1
4847,0
4848,1
4849,1
4850,1
4851,1
4852,0
4853,1
4854,1
4855,1
4856,2
4857,2
4858,1
4859,0
4860,1
4861,1
4862,2
4863,2
4864,0
4865,1
4866,0
4867,2
4868,2
4869,2
4870,0
4871,2
4872,2
4873,1
4874,2
4875,2
4876,2
4877,1
4878,2
4879,2
4880,2
4881,0
4882,2
4883,0
4884,2
4885,1
4886,2
4887,1
4888,2
4889,2
4890,2
4891,2
4892,2
4893,1
4894,1
4895,1
4896,2
4897,1
4898,0
4899,1
4900,2
4901,0
4902,1
4903,1
4904,1
4905,1
4906,1
4907,2
4908,2
4909,2
4910,2
4911,2
4912,1
4913,1
4914,1
4915,2
4916,2
4917,2
4918,0
4919,1
4920,2
4921,2
4922,2
4923,2
4924,2
4925,2
4926,2
4927,0
4928,1
4929,1
4930,1
4931,2
4932,1
4933,1
4934,2
4935,2
4936,2
4937,1
4938,1
4939,1
4940,2
4941,1
4942,1
4943,2
4944,2
4945,1
4946,1
4947,0
4948,2
4949,1
4950,2
4951,1
4952,0
4953,1
4954,1
4955,2
4956,1
4957,2
4958,2
4959,1
4960,2
4961,1
4962,1
4963,2
4964,2
4965,1
4966,2
4967,1
4968,2
4969,2
4970,1
4971,1
4972,1
4973,2
4974,1
4975,0
4976,1
4977,2
4978,2
4979,2
4980,0
4981,2
4982,1
4983,2
4984,2
4985,1
4986,1
4987,2
4988,2
4989,1
4990,1
4991,2
4992,2
4993,1
4994,2
4995,1
4996,1
4997,2
4998,1
4999,0
